Model,Source,VideoID,Comment,Likes,PublishedAt
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"I been using Boult audio Z40 pro, works pretty good.",0,2024-07-29T10:21:38Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"Sound quality sucks 🎉, trust me, they are the worst",1,2024-07-29T07:04:24Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,AirPods Pro 2 like chote bachche ho kya 😂😂😂,1,2024-07-27T10:44:07Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Such a bad reel. So much unnecessary noise. Take feedback or we unsubscribe,0,2024-07-27T10:19:18Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Can u do JBL buds with screen one...? Requesting you..... :),1,2024-07-25T01:36:13Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Swipe the short like 👆🏼,0,2024-07-20T14:52:59Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Ever heard of iems? Try them and you will forget all the tws available in the market.,0,2024-07-20T11:48:34Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Bhai is short ko dahan sa suno ek bar 😱,0,2024-07-20T10:43:05Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Worst battery backup dont even think to buy,0,2024-07-20T10:07:17Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Samsung doing this is their 6k buds 😂,0,2024-07-19T07:28:54Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"Brother, you have many buds. give me a gift 😅😢",0,2024-07-18T15:37:12Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Baby suck do do do do do!!,0,2024-07-18T10:45:42Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Sponsorwiser,0,2024-07-18T09:31:34Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Lhdc is the highest ?!,0,2024-07-17T14:15:35Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Happy wedding anniversary both of you lot's of love 💝💝💝💝💝❤❤❤❤❤,0,2024-07-17T09:10:44Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,The ads even ublock/revanced have no effect on:,0,2024-07-16T18:13:23Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"mivi with 2000 rupees, double driver. completely made in india",0,2024-07-16T13:20:11Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,#comebacktechwiser,0,2024-07-14T17:27:30Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Baby suck dudu dudududu 💀,0,2024-07-14T13:54:16Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Why trolling him as advertiser he is just telling information about products 🙏🙏,0,2024-07-14T03:14:23Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Ismein Mera ghar jayega,0,2024-07-13T18:41:51Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,BGM Name ?,0,2024-07-13T17:24:30Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Xm5 best tws,1,2024-07-13T13:28:52Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Ya Ya even those 💀😅 airpods are shocked 😂😂,0,2024-07-12T16:07:35Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Galaxy buds 2 is best for 5500,1,2024-07-11T12:30:35Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Although I will not buy thanks for knowledge,0,2024-07-11T02:52:58Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"Galaxy buds 2 pro, galaxy buds pro, oppo enco x2 are some of the others with dual drivers..",0,2024-07-10T18:36:27Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,nice shirt,0,2024-07-10T13:51:16Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Oppo audio products are better,0,2024-07-10T12:56:58Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Only Collab i wouldn't have minded😅,0,2024-07-09T13:18:29Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Bhai buds Plus 9k k hai 😊,0,2024-07-09T06:23:56Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Mix breed h kya tu angrej?,0,2024-07-08T17:02:55Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Pahle 200 ka lead kharidne mein sochte the ab ye log 8000 earbuds sell kar rhai hai😂,0,2024-07-08T08:47:04Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,And i understood literally nothing on the first watch😭😭,0,2024-07-07T17:23:11Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Last me jhatka kis kis ko laga😂😂,1,2024-07-06T16:50:59Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,I forgot these two also 😂,0,2024-07-06T16:49:27Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,You're so cute 😂❤,0,2024-07-06T04:47:03Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,All is good until your ear drums give up,0,2024-07-05T07:22:01Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,No highs no lows defenitely Bose 😂,0,2024-07-05T06:49:14Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Is it like spatial audio that comes in airpods?,0,2024-07-04T23:57:14Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,10000 ka Erbuds😂😂😂😂😂😂😂,0,2024-07-04T22:40:50Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,BUT WHAT IS THE BENIFIT HIRES AUDIO SONG PRICE IS 9K WHERE WE GET THAT,0,2024-07-04T16:07:54Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"He is just talking about the earphones and some new features for the first time in the Indian market. I don't understand why people keep on saying that it's an advertisement ? Just because he ain't talking about OnePlus or Xiaomi, that doesn't mean he is marketing every other brand. Relax and move on or maybe unsubscribe, if you have issues. Don't be vocal unnecessarily all the time.",0,2024-07-03T22:35:50Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Angrez ki aulaad,0,2024-07-03T17:20:59Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"This much efforts for an Ad 
Hats Off🙌",17,2024-07-03T13:55:50Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,One of the worst headsets don't buy,0,2024-07-03T13:48:37Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Buds 2 pro also have this featuree,2,2024-07-03T07:45:28Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Get an IEM if you enjoy music at your home,0,2024-07-02T20:37:13Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Aaj Pratik paneer khayega,0,2024-07-02T17:23:31Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,OnePlus buds 3 has these all too,3,2024-07-02T11:00:34Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,noting introduced Hi-Ri first in india stop telling lies and show the truth,0,2024-07-02T03:44:58Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Kuch samjh hi nhi aaya... Khaali du du du samajh aaya.. Jo kya hai pataa nhi,0,2024-07-01T18:49:07Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"So, if I use this with IPhone, will Spatial Audio with head tracking work?",0,2024-07-01T04:03:07Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,ADwiser = GAYwiser 🤡,0,2024-06-30T23:33:35Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,I would still prefer plugging in my dac and 12 driver iems. No one can beat them.,0,2024-06-30T18:45:15Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Gay?,0,2024-06-30T01:11:50Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,My oppo enco x2 has all these features bought 2 yrs back,0,2024-06-29T20:20:39Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Please make a video about good headphone under different price ranges,0,2024-06-29T12:17:32Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Am i watching a ad!!!? 😊,1,2024-06-29T11:27:57Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Is it Dolby head track is compatible with Motorola edge 30 ultra,0,2024-06-29T09:49:01Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,What about nothing lhdc 5,0,2024-06-28T12:28:28Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Even realme and oppo had it for 3 years and added to cheaper buds now for 2599rs only 😂😂😂😂 I don't know about True Wireless buds but i know about True Adwiser now 😅,0,2024-06-28T11:12:36Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Why are we even subscribed to this advertisement channel 😡,0,2024-06-27T13:17:11Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,This Channel has become unreliable to check tech reviews.. .i wouldn't recommend to see anything here,0,2024-06-27T11:29:06Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,and my phone cost this ..6700 😂😂,2,2024-06-27T07:25:11Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"Features are good but, y do you over act dude….",0,2024-06-27T02:50:09Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"AirPods have all of these features since pro 1st gen, so how is it first in India btw?",0,2024-06-26T13:13:38Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"Paiso ke liye aur kitna niche giroge TW, YouTube revenue kaafi ni hai kya?
In this way you gonna loose your core audiences. Yeh shayad tumhare analytics nhi batayenge. But eventually you will. Phir hilaate rehna.

We Indians are corrupted on a whole another level.",0,2024-06-26T09:00:15Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"LDAC is superior to LHDC, 😢",0,2024-06-26T08:56:48Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Is these earbuds emits radiation?? Is it true or myth,0,2024-06-26T05:23:41Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,So its has spatial audio,0,2024-06-25T18:09:43Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Sponsered by Motorola,0,2024-06-25T14:24:35Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,And Realme air 6 pro kills the market,0,2024-06-25T08:37:27Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,stop the the ad shit nibba,0,2024-06-24T16:50:13Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"Two drivers have been in Samsung pros for nearly 3 years now, so not something new😉",0,2024-06-24T14:43:45Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Paid wiser,0,2024-06-24T12:38:10Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,don't recommend this channel with ads,0,2024-06-24T08:32:58Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Realme buds 5 pro laughing at corner,0,2024-06-24T01:37:37Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,He used to be the most genuine tech guy once...,0,2024-06-22T16:16:30Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Collabwiser 😐,0,2024-06-22T14:51:58Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,No app support for ios,0,2024-06-21T15:32:46Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Another Paid endorsement 👎,0,2024-06-18T16:01:14Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Wow some outstanding features in Moto buds. How good they sound? Are they better than Samsung Buds Pro?,1,2024-06-18T05:35:16Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"Moto buds and plus both look very cheap.. these companies have no sense of design... They just get components from different companies, assemble a product and start selling it mindlessly.",0,2024-06-17T20:38:00Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,After seeing price my mood drops this 😍to this😭,0,2024-06-17T15:12:12Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Now it is a crime to earn money 😂😂 let him earn fools you guys who are doing negative comments do something good then you guys will also get sponsors,0,2024-06-16T12:44:22Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,please review boat supreme airdopes and boat nirvana anc,0,2024-06-15T15:25:18Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Why I buy this and not samsung buds 2,0,2024-06-14T05:51:36Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,I declear you  brother  there are no doubt you are the best tech youtuber right now💯,0,2024-06-12T15:59:10Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Thanks for the price vru I can’t afford it,0,2024-06-10T20:39:54Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,I saw you today at the delhi visa center. Someone was complaining for not getting the visa in your team,0,2024-06-10T19:32:59Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Bose ka time ab gaya...,0,2024-06-09T15:55:49Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Nah LDAC is far better than LHDC,1,2024-06-08T16:21:47Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Bhai 7 hazar ka hai,0,2024-06-08T16:00:56Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Baby suck do dodooo💀💀💀💀,0,2024-06-08T08:26:04Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,AdWiser,0,2024-06-07T19:16:29Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Ethics don't pay the bills,0,2024-06-07T17:11:45Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"Could you please suggest premium audio quality earbuds , Thank you",0,2024-06-07T08:30:06Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Rare combo of cute uncle,0,2024-06-07T04:15:20Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Somebody pull thig guy from under the stone he's living under for the past 3 yrs 😂😂😂,0,2024-06-06T16:07:39Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"I am fed up with their ""colab ""unsubscribing them.",0,2024-06-06T15:00:40Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,How is it for calls?,0,2024-06-05T18:48:37Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Yall fcking dissappointing,0,2024-06-05T11:34:23Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Galaxy buds 2 pro laugh in corner 😂,0,2024-06-04T22:41:08Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"Realme Air 6 is the craziest deal in the segment. That also comes with hi-res v5 and only for Rs.3300 whereas Moto buds+ is Rs. 10,000 (Huge difference). 12.5 mm dynamic drivers with powerful yet clean bass, Dolby ATMOS and bla bla bla. Only, It's not designed by BOSE. 😂",7,2024-06-04T06:00:15Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"What the heck is this ad?

Dual driver design isnt an industry first, samsung galaxy buds have been having it for years. And LHDC is not a standard codec like AAC or LDAC, you need a phone that supports it - right now only a handful of chinese brands.
Dolby Atmos head tracking may sound new but 360° spatial audio was available in Galaxy buds for years and works exactly the same and its just a gimmick you easily get tired of.",0,2024-06-04T03:05:10Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Too too costly,0,2024-06-02T20:23:31Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Adv.,0,2024-06-02T16:00:58Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,LHDC are not supported on majority of the phones.,0,2024-06-01T16:49:28Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,why does it look like One+ buds pro. Same design with Same HiRes Chinese Codec LHDC instead of Standard sony's LDAC codec,0,2024-06-01T10:12:20Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Does these works with iPhone ??,0,2024-05-31T16:24:57Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,What about moto buds,0,2024-05-31T15:54:35Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Techwiser ❎ AdDumber ✅,0,2024-05-30T20:13:23Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,most boring design of the year goes to moto😂,0,2024-05-30T13:49:07Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Bro is obsessed with moto😂,2,2024-05-30T12:53:13Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,I see lots of people realising advertiser... Yet this video have 20k likes??,0,2024-05-30T06:55:35Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Oppo Enco air 2 pro enters the chat 🗿💀,2,2024-05-29T18:59:58Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"My friend bought these, at best they are average, anc is below avg, bass is avg, battery is less than what others provide",0,2024-05-29T16:03:45Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,How to get techwiser ad free subscription,0,2024-05-29T15:35:58Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Forget earbuds! These guys cooking at edits😳,3,2024-05-29T07:46:21Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Bro we get it u need money.. but this much .. nah man u r losing all credibility at this stage... stop fucking advertising,0,2024-05-28T15:48:57Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,LDAC is a better codec for hi res music,0,2024-05-28T00:09:55Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"What about Smartwatches, no innovation???",0,2024-05-27T16:50:18Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Thoda pehle bnadete Ye video pichle mahine ho liye hai new TWS Maine 🥲,0,2024-05-27T16:31:37Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Absased with baby shark,0,2024-05-27T13:57:19Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,They are definitely not the first ones and at that price any realme 5/6 pro beats it out of the market. Stop these shitty ads pls,0,2024-05-27T13:40:25Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,My Samsung Buds 2 Pro can do the same,0,2024-05-26T18:50:39Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"Samsung buds 2 pro 11,000 price maine 9000 mai leh liya mast 3 year chal jaayenge i used buds pro for 2.5 years. Samsung wale apne buds ka promotion hih nhi karta, pata nhi kyu. For a common user best hai aur haan 10k tak ki range mai best hai.",0,2024-05-26T17:52:06Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,review needed for moto buds guys,0,2024-05-26T13:14:41Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"the 2 drivers inside feature in not new, oneplus buds pro 2 has this",0,2024-05-25T18:41:18Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"Techwiser ❌
Advertiser ✅",411,2024-05-25T14:59:25Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Moto wiser,2,2024-05-25T13:20:24Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Do these work with iPhones on the same level as Android?,6,2024-05-25T08:25:18Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"Baby shark do do do do do do
And I'm convinced 🙂",1,2024-05-24T18:26:52Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,This app is not available on ios😢,1,2024-05-24T17:41:27Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"Tws = ewaste in 2-3 year , buy IEM instead",4,2024-05-24T15:58:24Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Aaye haaye Collabwiser😅,48,2024-05-24T07:00:27Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"AirPods Pro 2, Sony Headphones and Galaxy Buds Pro 2 left the chat 😂😂",6,2024-05-22T14:15:36Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Is moto buds better to buy please can anyone tell me i have 2a,0,2024-05-22T04:15:36Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"Most important thing is you need to have hires audio source first to listen in hires....
Simply having tws with hires support changes nothing bro.....
It is of no use for normal people when they don't know how to use it in the 1st place...",0,2024-05-21T16:39:30Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Only a very few smartphones support LHDC,1,2024-05-21T05:12:12Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,After getting good amount of money from Motorola best UI best TWS 😂😂,0,2024-05-20T04:28:44Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,But is it better than oppo enco buds 2?,0,2024-05-19T16:36:29Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"Bas bohot hogaya. Waise I love Techwiser but ab bohot horaha hai. Paid review alag cheez hai but too many fake reviews now. Might come back few months later but good bye for now. Subbed since when Mrinal was the only one on screen. Very sad, current state of videos.",0,2024-05-19T12:18:41Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Kitna Paisa diya moto ne ye video banane ke liye?,0,2024-05-19T10:25:52Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,After firmware update in moto buds+ buds are not connecting to pair,0,2024-05-19T04:57:10Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"Moto buds or oppo enco air 3 pro for 4000 ?
My phone doesn't support lhdc but supports ldac",0,2024-05-18T18:45:30Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Ad-viser,0,2024-05-18T04:52:01Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"Guys we should report this channel for false advertising i don't say don't do advertisements but keep the includes paid promotion tab. 

You guys need to learn from scrath again",0,2024-05-17T20:03:03Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Eh channel bika hua,0,2024-05-17T18:34:42Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Is this video advertised? If it is Shame on you and Motorola for not informing,0,2024-05-17T09:58:31Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Adwiser!,0,2024-05-17T08:31:54Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Why the hell everyone is advertising these buds.,0,2024-05-17T04:56:04Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,🔥Prateek🔥,0,2024-05-17T01:05:38Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,I think Moto pays these guys more than any other brand. All youtubers are recommending their products.,2,2024-05-16T20:19:36Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,There was a time when these guys use to review tech.,0,2024-05-16T20:09:12Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,More creative than moto ad,0,2024-05-16T17:36:53Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"Where have I seen these before? Oh yeah, OnePlus Buds Pro 2💀",0,2024-05-16T17:01:16Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,realme buds air 5 also has hi res ?,1,2024-05-16T15:41:37Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Just buy a fucking usb with a tangzu wan'er and it will sound better than this shit,0,2024-05-16T10:48:31Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,"For those who are saying ads, adwiser etc read this!
They mentioned directly in the description right!

If you're a product maker you give money to youtubers and make your product spread wide across people for purchasing so how can you think like paid kind of stuff. TW is just promoting the tws by showing its abilities. He didn't force you to buy! I see tonnes of comments the same as you Please change your thinking.

You will only understand a brand struggle to Market their product to the public only when you do a product business.

Or if you are working for a product company talk to your marketing executives and sales executives how they are struggling to market that product.",1,2024-05-16T10:31:05Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Aaj paneer banega pratik bhai 😅,0,2024-05-16T07:15:51Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Shark dodododdodo,1,2024-05-16T07:12:39Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Successfully unsubscribed.. It is just ads in this channel now.. disappointed!!!,0,2024-05-15T21:02:06Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Trend ke saath editor chalta hua😂❤,2,2024-05-15T20:58:14Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Hit*,0,2024-05-15T19:59:54Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Bhai aek bhejwa de mra one month se kharab ho gya h 😊,0,2024-05-15T19:39:35Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Bhai ko lagta hai ki iski video America Wale dekhte hai ya to Hindi nahi aati😅,0,2024-05-15T17:59:21Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Compare it with oppo enco,1,2024-05-15T16:12:05Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Moto products and the ads both are extremely annoying,0,2024-05-15T14:53:14Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,Promotion karne ka tarika thoda caused hai bahut bekar,0,2024-05-15T14:20:45Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,I have YouTube premium then why I am I getting ads?,0,2024-05-15T12:19:49Z
Redmi Buds 4 Pro,YouTube,qTtn8Qm62F4,U can easily know this is psid promotion when he dont complain much about them,2,2024-05-15T08:21:08Z
